,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
778884,778927,3115618064.0,3115618048.0,20,211680.0,PT,,78231.05,375.0,4338.6,239.4,-15289344.2,252.7,16185126.5,4498.6,4890.75,1.0896187527223329,1.1,1.0,0.0,895782.3,53.0,11.0,5.0,0.0,23.0,3328
778887,778930,3115618068.0,3115618048.0,20,211680.0,PT,,78859.8,650.0,4462.9,239.3,-17976985.8,229.35,17082585.7,4627.5,5082.45,1.0906548948712995,1.05,1.0,0.0,-894400.1,53.0,11.0,5.0,0.0,23.0,3328
778891,778934,3115618072.0,3115618048.0,20,211680.0,PT,,77006.35,450.0,4010.75,239.4,-17977747.9,195.05,17977896.0,4144.05,4293.45,1.0342864837337973,1.1,1.0,0.0,148.1,53.0,11.0,5.0,0.0,23.0,3328
778893,778936,3115618074.0,3115618048.0,20,211680.0,PT,,79065.1,400.0,4434.05,239.35,-16186880.55,101.525,17081365.65,4589.0,4781.25,1.0400190354433294,1.15,1.0,0.0,894485.1,53.0,11.0,5.0,0.0,23.0,3328
778895,778938,3115618076.0,3115618048.0,20,211680.0,PT,,77526.65,500.0,4202.4,239.25,-16185848.1,330.775,16186231.7,4351.9,4519.15,1.0359489087692015,1.25,1.0,0.0,383.6,53.0,11.0,5.0,0.0,23.0,3328
778899,778942,3115618080.0,3115618048.0,20,211680.0,PT,,73208.2,400.0,3962.65,239.15,-16185176.6,93.675,17081600.5,4092.45,4260.35,1.0373396002304045,1.1,1.0,0.0,896423.9,53.0,11.0,5.0,0.0,23.0,3328
778924,778967,3115618124.0,3115618048.0,20,211680.0,PT,,79124.45,450.0,3898.55,239.3,-17979174.95,276.35,16186969.0,4025.55,4474.7,1.086522816345172,1.0,1.0,0.0,-1792205.95,53.0,11.0,5.0,0.0,23.0,3328
778937,778980,3115618138.0,3115618048.0,20,211680.0,PT,,76118.65,575.0,4217.35,239.35,-17975807.2,233.025,17975592.8,4358.55,4525.95,1.0367772972063178,1.15,1.0,0.0,-214.4,53.0,11.0,5.0,0.0,23.0,3328
778938,778981,3115618139.0,3115618048.0,20,211680.0,PT,,78965.65,350.0,3525.0,239.3,-16186212.9,403.725,17978473.2,3629.7,3748.0,1.0304373573726724,1.05,1.0,0.0,1792260.3,53.0,11.0,5.0,0.0,23.0,3328
778966,779009,3115618194.0,3115618048.0,20,211680.0,PT,,80071.65,425.0,4475.3,239.25,-17976727.8,173.175,17976955.5,4628.85,4821.5,1.0401218884160277,1.3,1.0,0.0,227.7,53.0,11.0,5.0,0.0,23.0,3328
778967,779010,3115618195.0,3115618048.0,20,211680.0,PT,,74969.75,350.0,4254.7,239.3,-13500144.1,187.2,16188249.7,4409.3,4781.15,1.0890551096700247,1.15,1.0,0.0,2688105.6,53.0,11.0,5.0,0.0,23.0,3328
778968,779011,3115618196.0,3115618048.0,20,211680.0,PT,,78446.15,300.0,4224.95,239.25,-17080672.8,198.4,16184805.6,4379.2,4801.9,1.0882190142756234,1.1,1.0,0.0,-895867.2,53.0,11.0,5.0,0.0,23.0,3328
778980,779023,3115618208.0,3115618048.0,20,211680.0,PT,,78183.6,550.0,4615.7,239.25,-17081795.9,236.4,17979332.5,4789.5,4984.75,1.039516918046102,1.05,1.0,0.0,897536.6,53.0,11.0,5.0,0.0,23.0,3328
778984,779027,3115618212.0,3115618048.0,20,211680.0,PT,,78032.55,300.0,4374.35,239.25,-15291926.15,105.125,15291257.5,4534.0,4728.5,1.0414705404919098,1.15,1.0,0.0,-668.65,53.0,11.0,5.0,0.0,23.0,3328
778985,779028,3115618213.0,3115618048.0,20,211680.0,PT,,78223.6,375.0,4332.05,239.3,-15289207.95,184.225,15289925.8,4484.65,4667.15,1.0384823571975592,1.15,1.0,0.0,717.85,53.0,11.0,5.0,0.0,23.0,3328
778987,779030,3115618215.0,3115618048.0,20,211680.0,PT,,77118.35,450.0,3940.25,239.25,-16187107.8,186.65,16186784.95,4062.25,4211.1,1.0352079107864347,1.15,1.0,0.0,-322.85,53.0,11.0,5.0,0.0,23.0,3328
778992,779035,3115618220.0,3115618048.0,20,211680.0,PT,,75773.25,550.0,3924.3,239.2,-17082720.15,248.8,17084049.2,4051.95,4190.8,1.0333439690374864,1.15,1.0,0.0,1329.05,53.0,11.0,5.0,0.0,23.0,3328
